Date,FB,TWTR,NFLX,BA,T,MGM,TSLA,sp500
6/12/2017,148.440002,17.040001,151.440002,190,39.07,31.59,359.01001,2429.389893
6/13/2017,150.679993,16.969999,152.720001,191.089996,38.68,32.09,375.950012,2440.350098
6/14/2017,150.25,16.76,152.199997,192.380005,38.720001,32.349998,380.660004,2437.919922
6/15/2017,149.800003,16.83,151.759995,195.449997,38.84,32.580002,375.339996,2432.459961
6/16/2017,150.639999,16.67,152.380005,196.440002,38.959999,32.610001,371.399994,2433.149902
6/19/2017,152.869995,17.059999,153.399994,199.080002,38.91,33.150002,369.799988,2453.459961
6/20/2017,152.25,16.91,152.050003,198.330002,38.66,33.18,372.23999,2437.030029
6/21/2017,153.910004,17.780001,155.029999,199.169998,38.150002,32.959999,376.399994,2435.610107
6/22/2017,153.399994,18.15,154.889999,199.440002,38.099998,33.25,382.609985,2434.5
6/23/2017,155.070007,18.5,158.020004,202.229996,37.950001,34.16,383.450012,2438.300049
6/26/2017,153.589996,18.290001,157.5,199.979996,38.150002,33.849998,377.48999,2439.070068
6/27/2017,150.580002,18.120001,151.029999,198.889999,37.700001,33.73,362.369995,2419.379883
6/28/2017,153.240005,17.950001,153.410004,199.619995,37.939999,33.700001,371.23999,2440.689941
6/29/2017,151.039993,17.65,150.089996,197.460007,37.619999,32.889999,360.75,2419.699951
6/30/2017,150.979996,17.870001,149.410004,197.75,37.73,31.290001,361.609985,2423.409912
7/3/2017,148.429993,17.65,146.169998,198.589996,38.110001,30.559999,352.619995,2429.01001
7/5/2017,150.339996,17.82,147.610001,201.809998,38.119999,30.98,327.089996,2432.540039
7/6/2017,148.820007,17.92,146.25,201.479996,37.18,30.299999,308.829987,2409.75
7/7/2017,151.440002,18.02,150.179993,202.369995,36.98,30.84,313.220001,2425.179932
7/10/2017,153.5,18.08,152.669998,203.960007,36.830002,31.18,316.049988,2427.429932
7/11/2017,155.270004,18.639999,154.330002,206.270004,36.599998,31.43,327.220001,2425.530029
7/12/2017,158.899994,19.25,158.75,206.440002,36.830002,31.74,329.519989,2443.25
7/13/2017,159.259995,19.32,158.210007,206.229996,36.209999,31.93,323.410004,2447.830078
7/14/2017,159.970001,19.639999,161.119995,208.509995,36.299999,31.91,327.779999,2459.27002
7/17/2017,159.729996,19.940001,161.699997,209,36.389999,31.85,319.570007,2459.139893
7/18/2017,162.860001,19.98,183.600006,208.240005,35.990002,32.549999,328.23999,2460.610107
7/19/2017,164.139999,20.120001,183.860001,210.880005,36.130001,32.790001,325.26001,2473.830078
7/20/2017,164.529999,20.530001,183.600006,210.279999,36.52,33.73,329.920013,2473.449951
7/21/2017,164.429993,20.110001,188.539993,212.139999,36.509998,34.029999,328.399994,2472.540039
7/24/2017,166,20,187.910004,212.179993,36.23,33.990002,342.519989,2469.909912
7/25/2017,165.279999,19.969999,186.970001,212.460007,36.220001,34.27,339.600006,2477.129883
7/26/2017,165.610001,19.610001,189.080002,233.449997,38.029999,33.869999,343.850006,2477.830078
7/27/2017,170.440002,16.84,182.679993,241,39.41,33.389999,334.459991,2475.419922
7/28/2017,172.449997,16.75,184.039993,241.270004,39,33.139999,335.070007,2472.100098
7/31/2017,169.25,16.09,181.660004,242.460007,39,32.93,323.470001,2470.300049
8/1/2017,169.860001,16.209999,182.029999,239.440002,38.880001,32.41,319.570007,2476.350098
8/2/2017,169.300003,16.07,180.740005,237.949997,38.27,31.98,325.890015,2477.570068
8/3/2017,168.589996,16.18,179.229996,238.25,38.279999,31.559999,347.089996,2472.159912
8/4/2017,169.619995,16.290001,180.270004,237.710007,38.43,31.790001,356.910004,2476.830078
8/7/2017,171.979996,16.4,181.330002,240.229996,38.52,31.860001,355.170013,2480.909912
8/8/2017,171.229996,16.15,178.360001,239.5,38.360001,31.549999,365.220001,2474.919922
8/9/2017,171.179993,16.139999,175.779999,234.309998,38.360001,31.49,363.529999,2474.02002
8/10/2017,167.399994,15.75,169.139999,232.880005,38.189999,30.51,355.399994,2438.209961
8/11/2017,168.080002,15.92,171.399994,234.880005,38.099998,30.59,357.869995,2441.320068
8/14/2017,170.75,16.09,171,237.149994,38.5,30.99,363.799988,2465.840088
8/15/2017,171,15.95,168.5,239.169998,38.16,31.59,362.329987,2464.610107
8/16/2017,170,16.16,169.979996,237.589996,38.23,31.299999,362.910004,2468.110107
8/17/2017,166.910004,15.87,166.089996,235.589996,37.599998,30.51,351.920013,2430.01001
8/18/2017,167.410004,15.99,166.539993,235.770004,37.369999,30.709999,347.459991,2425.550049
8/21/2017,167.779999,16.110001,166.759995,235.679993,37.580002,31.110001,337.859985,2428.370117
8/22/2017,169.639999,16.629999,169.339996,239.75,37.98,31.6,341.350006,2452.51001
8/23/2017,168.710007,16.959999,169.059998,238.089996,37.919998,31.32,352.769989,2444.040039
8/24/2017,167.740005,16.889999,168.130005,238.740005,37.68,31.549999,352.929993,2438.969971
8/25/2017,166.320007,16.65,165.949997,235.889999,37.990002,31.83,348.049988,2443.050049
8/28/2017,167.240005,16.77,167.119995,237.179993,37.939999,31.690001,345.660004,2444.23999
8/29/2017,168.050003,16.93,168.809998,240.490005,37.849998,32.040001,347.359985,2446.300049
8/30/2017,169.919998,16.93,174.690002,240.460007,37.669998,32.119999,353.179993,2457.590088
8/31/2017,171.970001,16.91,174.710007,239.660004,37.459999,32.959999,355.899994,2471.649902
9/1/2017,172.020004,16.860001,174.740005,240.330002,37.48,33.209999,355.399994,2476.550049
9/5/2017,170.720001,16.65,174.520004,237,37.09,33.139999,349.589996,2457.850098
9/6/2017,172.089996,16.83,179.25,234.619995,36.57,33.77,344.529999,2465.540039
9/7/2017,173.210007,17.219999,179,236.309998,35.599998,33.990002,350.609985,2465.100098
9/8/2017,170.949997,17.450001,176.419998,238.779999,35.59,33.25,343.399994,2461.429932
9/11/2017,173.509995,17.66,181.740005,240.589996,35.740002,33.080002,363.690002,2488.110107
9/12/2017,172.960007,18.17,185.149994,240.580002,36.259998,32.75,362.75,2496.47998
9/13/2017,173.050003,18.200001,183.639999,241.929993,36.549999,32.59,366.230011,2498.370117
9/14/2017,170.960007,18.209999,182.630005,245.229996,36.32,32.060001,377.640015,2495.620117
9/15/2017,171.639999,18.01,182.350006,249,37.099998,31.92,379.809998,2500.22998
9/18/2017,170.009995,17.6,184.619995,253.080002,37.419998,31.68,385,2503.870117
9/19/2017,172.520004,17.76,185.679993,252.460007,38.209999,32.560001,375.100006,2506.649902
9/20/2017,172.169998,17.620001,185.509995,255.460007,38.43,33.080002,373.910004,2508.23999
9/21/2017,171.110001,17.58,188.779999,256.040009,38.220001,33.060001,366.480011,2500.600098
9/22/2017,170.539993,17.610001,187.350006,256.450012,38.59,32.380001,351.089996,2502.219971
9/25/2017,162.869995,16.98,178.550003,254.320007,39.119999,31.940001,344.98999,2496.659912
9/26/2017,164.210007,16.59,179.380005,253.699997,38.720001,32.16,345.25,2496.840088
9/27/2017,167.679993,16.950001,181.970001,255.279999,38.77,32.459999,340.970001,2507.040039
9/28/2017,168.729996,16.85,180.699997,254.270004,39.040001,32.34,339.600006,2510.060059
9/29/2017,170.869995,16.870001,181.350006,254.210007,39.169998,32.59,341.100006,2519.360107
10/2/2017,169.470001,17.09,177.009995,255.990005,39.110001,30.77,341.529999,2529.120117
10/3/2017,169.960007,17.59,179.190002,255.460007,39.48,30.85,348.140015,2534.580078
10/4/2017,168.419998,17.75,184.449997,255.759995,39.5,30.75,355.01001,2537.73999
10/5/2017,171.240005,18.25,194.389999,258.890015,39.509998,30.9,355.329987,2552.070068
10/6/2017,172.229996,17.85,198.020004,258.579987,38.59,30.809999,356.880005,2549.330078
10/9/2017,172.5,17.67,196.869995,258.390015,38.299999,30.809999,342.940002,2544.72998
10/10/2017,171.589996,17.41,195.080002,260.929993,38.5,30.43,355.589996,2550.639893
10/11/2017,172.740005,17.73,194.949997,261.440002,38.189999,30.9,354.600006,2555.23999
10/12/2017,172.550003,18.450001,195.860001,261.910004,35.860001,30.07,355.679993,2550.929932
10/13/2017,173.740005,18.629999,199.490005,260.73999,35.700001,29.74,355.570007,2553.169922
10/16/2017,174.520004,18.33,202.679993,259.75,36.169998,29.690001,350.600006,2557.639893
10/17/2017,176.110001,18.280001,199.479996,258.619995,36.23,30.49,355.75,2559.360107
10/18/2017,176.029999,18.02,195.539993,260.040009,35.709999,30.440001,359.649994,2561.26001
10/19/2017,174.559998,17.889999,195.130005,259.040009,35.689999,30.48,351.809998,2562.100098
10/20/2017,174.979996,17.870001,194.160004,264.75,35.540001,31.030001,345.100006,2575.209961
10/23/2017,171.270004,17.370001,192.470001,262.320007,35.25,30.9,337.019989,2564.97998
10/24/2017,171.800003,17.25,196.020004,266,34.860001,31.219999,337.339996,2569.129883
10/25/2017,170.600006,17.139999,193.770004,258.420013,33.490002,30.969999,325.839996,2557.149902
10/26/2017,170.630005,20.309999,195.210007,259.269989,33.68,30.83,326.170013,2560.399902
10/27/2017,177.880005,21.68,199.539993,256.459991,33.970001,31.25,320.869995,2581.070068
10/30/2017,179.869995,21.25,198.369995,259.25,33.540001,30.57,320.079987,2572.830078
10/31/2017,180.059998,20.620001,196.429993,257.980011,33.650002,31.35,331.529999,2575.26001
11/1/2017,182.660004,20.610001,198,258.5,33.549999,30.82,321.079987,2579.360107
11/2/2017,178.919998,19.709999,199.320007,262.630005,33.169998,30.709999,299.26001,2579.850098
11/3/2017,178.919998,19.9,200.009995,261.75,33.299999,31.26,306.089996,2587.840088
11/6/2017,180.169998,19.389999,200.130005,264.070007,32.860001,31.709999,302.779999,2591.129883
11/7/2017,180.25,19.66,195.889999,266.130005,33.07,31.459999,306.049988,2590.639893
11/8/2017,179.559998,19.59,196.440002,265.570007,33.439999,33.060001,304.390015,2594.379883
11/9/2017,179.300003,19.9,193.899994,262.700012,34,32.75,302.98999,2584.620117
11/10/2017,178.460007,20.32,192.020004,260.850006,34.220001,32.880001,302.98999,2582.300049
11/13/2017,178.770004,20.17,195.080002,262.420013,34.169998,33.060001,315.399994,2584.840088
11/14/2017,178.070007,20.049999,195.710007,261.76001,33.720001,32.849998,308.700012,2578.870117
11/15/2017,177.949997,19.91,192.119995,262.859985,33.810001,32.889999,311.299988,2564.620117
11/16/2017,179.589996,20.360001,195.509995,263.700012,34.52,33,312.5,2585.639893
11/17/2017,179,20.76,193.199997,262.26001,34.509998,33,315.049988,2578.850098
11/20/2017,178.740005,21.129999,194.100006,264.630005,34.639999,33.18,308.73999,2582.139893
11/21/2017,181.860001,21.879999,196.229996,266.98999,34.330002,33.34,317.809998,2599.030029
11/22/2017,180.869995,22.27,196.320007,265.149994,34.869999,33.450001,312.600006,2597.080078
11/24/2017,182.779999,22.42,195.75,265.880005,34.810001,33.889999,315.549988,2602.419922
11/27/2017,183.029999,21.82,195.050003,265.579987,34.68,33.669998,316.809998,2601.419922
11/28/2017,182.419998,21.83,199.179993,267.98999,35.419998,33.25,317.549988,2627.040039
11/29/2017,175.130005,20.790001,188.149994,269.299988,36.48,33.650002,307.540009,2626.070068
11/30/2017,177.179993,20.58,187.580002,276.799988,36.380001,34.119999,308.850006,2647.580078
12/1/2017,175.100006,20.709999,186.820007,271.380005,36.5,34.02,306.529999,2642.219971
12/4/2017,171.470001,20.4,184.039993,277.970001,37.27,34.220001,305.200012,2639.439941
12/5/2017,172.830002,20.77,184.210007,275.540009,36.549999,33.939999,303.700012,2629.570068
12/6/2017,176.059998,21.09,185.300003,278.269989,36.110001,33.099998,313.26001,2629.27002
12/7/2017,180.139999,21.01,185.199997,281.970001,36.169998,33.34,311.23999,2636.97998
12/8/2017,179,21.1,188.539993,285.899994,36.73,33.18,315.130005,2651.5
12/11/2017,179.039993,22.049999,186.220001,283.160004,36.900002,33.34,328.910004,2659.98999
12/12/2017,176.960007,21.65,185.729996,289.940002,38.099998,32.709999,341.029999,2664.110107
12/13/2017,178.300003,21.66,187.860001,291.839996,38.040001,33.16,339.029999,2662.850098
12/14/2017,178.389999,22.58,189.559998,293.880005,37.740002,32.830002,337.890015,2652.01001
12/15/2017,180.179993,22.23,190.119995,293.940002,38.240002,32.880001,343.450012,2675.810059
12/18/2017,180.820007,24.68,190.419998,296.140015,38.459999,32.950001,338.869995,2690.159912
12/19/2017,179.509995,25.08,187.020004,297.25,38.049999,32.84,331.100006,2681.469971
12/20/2017,177.889999,25.200001,188.820007,297.899994,38.549999,33.16,328.980011,2679.25
12/21/2017,177.449997,25.049999,188.619995,295.029999,38.880001,33.73,331.660004,2684.570068
12/22/2017,177.199997,24.459999,189.940002,295.100006,38.939999,33.34,325.200012,2683.340088
12/26/2017,175.990005,24.26,187.759995,295.359985,39.060001,33.349998,317.290009,2680.5
12/27/2017,177.619995,24.23,186.240005,295.619995,38.889999,33.709999,311.640015,2682.620117
12/28/2017,177.919998,24.309999,192.710007,296.350006,39.18,33.630001,315.359985,2687.540039
12/29/2017,176.460007,24.01,191.960007,294.910004,38.880001,33.389999,311.350006,2673.610107
1/2/2018,181.419998,24.51,201.070007,296.839996,38.540001,33.509998,320.529999,2695.810059
1/3/2018,184.669998,24.450001,205.050003,297.799988,37.650002,33.330002,317.25,2713.060059
1/4/2018,184.330002,23.99,205.630005,296.670013,38,33.66,314.619995,2723.98999
1/5/2018,186.850006,24.32,209.990005,308.839996,38.139999,33.889999,316.579987,2743.149902
1/8/2018,188.279999,24.59,212.050003,310.149994,38.25,33.099998,336.410004,2747.709961
1/9/2018,187.869995,24.17,209.309998,318.429993,37.490002,33.630001,333.690002,2751.290039
1/10/2018,187.839996,24.25,212.520004,320.26001,36.619999,33.919998,334.799988,2748.22998
1/11/2018,187.770004,24.35,217.240005,328.119995,36.48,35.110001,337.950012,2767.560059
1/12/2018,179.369995,25.41,221.229996,336.209991,36.900002,35.029999,336.220001,2786.23999
1/16/2018,178.389999,24.66,221.529999,335.160004,36.720001,36.029999,340.059998,2776.419922
1/17/2018,177.600006,24.559999,217.5,351.01001,36.849998,36.540001,347.160004,2802.560059
1/18/2018,179.800003,24.040001,220.330002,340.160004,37.150002,36.07,344.570007,2798.030029
1/19/2018,181.289993,23.66,220.460007,337.730011,37.209999,36.349998,350.019989,2810.300049
1/22/2018,185.369995,23.32,227.580002,338,37.869999,37.119999,351.559998,2832.969971
1/23/2018,189.350006,22.75,250.289993,335.589996,37.189999,37.02,352.790009,2839.129883
1/24/2018,186.550003,22.370001,261.299988,334.690002,37.02,37.630001,345.890015,2837.540039
1/25/2018,187.479996,22.16,269.700012,343.109985,37.450001,36.810001,337.640015,2839.25
1/26/2018,190,24.27,274.600006,343.220001,37.82,37.049999,342.850006,2872.870117
1/29/2018,185.979996,25.18,284.589996,340.820007,37.259998,38.029999,349.529999,2853.530029
1/30/2018,187.119995,25.620001,278.799988,337.709991,37.439999,37.110001,345.820007,2822.429932
1/31/2018,186.889999,25.809999,270.299988,354.369995,37.450001,36.450001,354.309998,2823.810059
2/1/2018,193.089996,27.139999,265.070007,356.940002,39.16,36.830002,349.25,2821.97998
2/2/2018,190.279999,25.92,267.429993,348.910004,38.07,35.580002,343.75,2762.129883
2/5/2018,181.259995,25.129999,254.259995,328.880005,36.630001,34.470001,333.130005,2648.939941
2/6/2018,185.309998,25.24,265.720001,340.910004,36.830002,34.880001,333.970001,2695.139893
2/7/2018,180.179993,26.91,264.559998,348.119995,36.93,34.68,345,2681.659912
2/8/2018,171.580002,30.18,250.100006,329.660004,35.57,33.5,315.230011,2581
2/9/2018,176.110001,31.51,249.470001,332.829987,36.049999,33.43,310.420013,2619.550049
2/12/2018,176.410004,30.950001,257.950012,343.799988,36.369999,33.200001,315.730011,2656
2/13/2018,173.149994,33.439999,258.269989,343.160004,36.599998,33.130001,323.660004,2662.939941
2/14/2018,179.520004,33.75,266,344.850006,36.41,34.439999,322.309998,2698.629883
2/15/2018,179.960007,33.610001,280.269989,356.459991,37,35,334.070007,2731.199951
2/16/2018,177.360001,33.060001,278.519989,355.040009,37.139999,34.470001,335.48999,2732.219971
2/20/2018,176.009995,32.84,278.549988,353.350006,36.77,34.709999,334.769989,2716.26001
2/21/2018,177.910004,33.380001,281.040009,352.369995,36.310001,34.400002,333.299988,2701.330078
2/22/2018,178.990005,32.110001,278.140015,355.920013,36.470001,34.509998,346.170013,2703.959961
2/23/2018,183.289993,32.66,285.929993,356.660004,36.720001,35.380001,352.049988,2747.300049
2/26/2018,184.929993,32.16,294.160004,363.480011,37.459999,35.330002,357.420013,2779.600098
2/27/2018,181.460007,31.32,290.609985,364.640015,36.869999,34.27,350.98999,2744.280029
2/28/2018,178.320007,31.860001,291.380005,362.209991,36.299999,34.23,343.059998,2713.830078
3/1/2018,175.940002,32.240002,290.390015,349.690002,36,33.279999,330.929993,2677.669922
3/2/2018,176.619995,33,301.049988,344.670013,36.349998,33.73,335.119995,2691.25
3/5/2018,180.399994,34.580002,315,352.75,36.700001,33.849998,333.350006,2720.939941
3/6/2018,179.779999,34.43,325.220001,348.920013,36.869999,34.75,328.200012,2728.120117
3/7/2018,183.710007,35.759998,321.160004,347.040009,36.91,34.860001,332.299988,2726.800049
3/8/2018,182.339996,34.849998,317,348.730011,37.110001,35.91,329.100006,2738.969971
3/9/2018,185.229996,35.349998,331.440002,354.519989,37.049999,36.790001,327.170013,2786.570068
3/12/2018,184.759995,35.5,321.299988,344.190002,37.360001,36.77,345.51001,2783.02002
3/13/2018,181.880005,34.110001,315.880005,338.670013,37.389999,35.790001,341.839996,2765.310059
3/14/2018,184.190002,36.599998,321.549988,330.26001,37.029999,35.689999,326.630005,2749.47998
3/15/2018,183.860001,35.799999,321.089996,329.980011,37.040001,35.68,325.600006,2747.330078
3/16/2018,185.089996,35.580002,318.450012,330.470001,37,35.990002,321.350006,2752.01001
3/19/2018,172.559998,34.98,313.480011,331.76001,36.580002,36.279999,313.559998,2712.919922
3/20/2018,168.149994,31.35,317.5,337.630005,36.34,36.73,310.549988,2716.939941
3/21/2018,169.389999,32.73,316.480011,337.100006,36,36.119999,316.529999,2711.929932
3/22/2018,164.889999,31.200001,306.700012,319.609985,35.369999,34.529999,309.100006,2643.689941
3/23/2018,159.389999,31.030001,300.940002,321,34.700001,33.259998,301.540009,2588.26001
3/26/2018,160.059998,31.91,320.350006,328.970001,34.689999,34.919998,304.179993,2658.550049
3/27/2018,152.220001,28.07,300.690002,321.119995,34.900002,34.860001,279.179993,2612.620117
3/28/2018,153.029999,28.450001,285.769989,320.019989,35.560001,34.099998,257.779999,2605
3/29/2018,159.789993,29.01,295.350006,327.880005,35.650002,35.02,266.130005,2640.870117
4/2/2018,155.389999,28.040001,280.290009,322.440002,35.099998,33.880001,252.479996,2581.879883
4/3/2018,156.110001,27.540001,283.670013,330.820007,35.369999,34.439999,267.529999,2614.449951
4/4/2018,155.100006,28.25,288.940002,327.440002,35.880001,34.93,286.940002,2644.689941
4/5/2018,159.339996,28.639999,293.970001,336.399994,36.139999,35.57,305.720001,2662.840088
4/6/2018,157.199997,28.1,288.850006,326.119995,35.630001,34.130001,299.299988,2604.469971
4/9/2018,157.929993,28.01,289.929993,322.480011,35.169998,34.369999,289.660004,2613.159912
4/10/2018,165.039993,29.530001,298.070007,334.829987,35.810001,34.669998,304.700012,2656.870117
4/11/2018,166.320007,29.389999,303.670013,327.359985,35.25,33.68,300.929993,2642.189941
4/12/2018,163.869995,29,309.25,337.480011,35.16,34.93,294.079987,2663.98999
4/13/2018,164.520004,28.76,311.649994,329.279999,35.139999,34.400002,300.339996,2656.300049
4/16/2018,164.830002,28.58,307.779999,331.769989,35.639999,34.77,291.209991,2677.840088
4/17/2018,168.660004,31.84,336.059998,336.720001,35.360001,36.110001,287.690002,2706.389893
4/18/2018,166.360001,31.540001,334.519989,341,35.209999,36.41,293.350006,2708.639893
4/19/2018,168.100006,31.540001,332.700012,340.640015,34.82,35.560001,300.079987,2693.129883
4/20/2018,166.279999,31.91,327.769989,338.670013,34.669998,35.439999,290.23999,2670.139893
4/23/2018,165.839996,31.219999,318.690002,338.839996,34.889999,36.169998,283.369995,2670.290039
4/24/2018,159.690002,30.469999,307.019989,329.059998,35,35.52,283.459991,2634.560059
4/25/2018,159.690002,29.75,305.76001,342.859985,35.200001,35.330002,280.690002,2639.399902
4/26/2018,174.160004,30.27,313.980011,342.790009,33.099998,32.290001,285.480011,2666.939941
4/27/2018,173.589996,29,311.76001,340.880005,33.040001,31.280001,294.079987,2669.909912
4/30/2018,172,30.309999,312.459991,333.559998,32.700001,31.42,293.899994,2648.050049
5/1/2018,173.860001,30.299999,313.299988,329.540009,32.540001,31.4,299.920013,2654.800049
5/2/2018,176.070007,30.549999,313.359985,324.190002,32.060001,31.219999,301.149994,2635.669922
5/3/2018,174.020004,30.67,311.690002,330.690002,31.940001,31.280001,284.450012,2629.72998
5/4/2018,176.610001,31.040001,320.089996,334.429993,32.139999,31.860001,294.089996,2663.419922
5/7/2018,177.970001,31.33,326.26001,340.429993,32.040001,31.610001,302.769989,2672.629883
5/8/2018,178.919998,31.85,326.890015,338.369995,31.700001,32.060001,301.970001,2671.919922
5/9/2018,182.660004,32.459999,330.299988,344.5,31.4,32.900002,306.850006,2697.790039
5/10/2018,185.529999,32.869999,329.600006,344.070007,31.879999,33.369999,305.019989,2723.070068
5/11/2018,186.990005,32.75,326.459991,342.459991,32.290001,31.799999,301.059998,2727.719971
5/14/2018,186.639999,33.389999,328.529999,344.589996,32.189999,32.32,291.970001,2730.129883
5/15/2018,184.320007,32.75,326.130005,342.119995,32.09,31.73,284.179993,2711.449951
5/16/2018,183.199997,32.77,328.190002,340.970001,32.299999,31.92,286.480011,2722.459961
5/17/2018,183.759995,32.580002,325.220001,344.140015,31.93,32.18,284.540009,2720.129883
5/18/2018,182.679993,32.630001,324.179993,351.230011,32.049999,32.34,276.820007,2712.969971
5/21/2018,184.490005,33.630001,331.820007,363.920013,32.59,32.009998,284.48999,2733.01001
5/22/2018,183.800003,32.860001,331.619995,355.019989,32.43,31.58,275.01001,2724.439941
5/23/2018,186.899994,33.419998,344.720001,359.209991,32.330002,31.6,279.070007,2733.290039
5/24/2018,185.929993,33.52,349.290009,359,32.779999,31.32,277.850006,2727.76001
5/25/2018,184.919998,33.630001,351.290009,360.089996,32.509998,31.450001,278.850006,2721.330078
5/29/2018,185.740005,34.040001,349.730011,352.480011,32.330002,31.299999,283.76001,2689.860107
5/30/2018,187.669998,34.360001,353.540009,358.190002,32.57,31.889999,291.720001,2724.01001
5/31/2018,191.779999,34.700001,351.600006,352.160004,32.32,31.450001,284.730011,2705.27002
6/1/2018,193.990005,36.650002,359.929993,356.720001,32.470001,31.790001,291.820007,2734.620117
6/4/2018,193.279999,37.880001,361.809998,360.730011,32.41,31.540001,296.73999,2746.870117
6/5/2018,192.940002,39.799999,365.799988,360.100006,32.68,30.860001,291.130005,2748.800049
6/6/2018,191.339996,40.099998,367.450012,371.559998,33.380001,31.549999,319.5,2772.350098
6/7/2018,188.179993,39.700001,361.399994,368.529999,33.810001,31.35,316.089996,2770.370117
6/8/2018,189.100006,41.209999,360.570007,369.5,33.830002,30.780001,317.660004,2779.030029
6/11/2018,191.539993,41.419998,361.450012,370.940002,34.18,31.59,332.100006,2782
6/12/2018,192.399994,43.490002,363.829987,370.619995,34.349998,31.639999,342.769989,2786.850098
6/13/2018,192.410004,44.07,379.929993,363.850006,32.220001,30.950001,344.779999,2775.629883
6/14/2018,196.809998,46.759998,392.869995,362.420013,32.52,31.43,357.720001,2782.48999
6/15/2018,195.850006,45.799999,391.980011,357.880005,33.150002,31.23,358.170013,2779.659912
6/18/2018,198.309998,46,390.399994,354.73999,32.189999,31.32,370.829987,2773.75
6/19/2018,197.490005,44.950001,404.980011,341.119995,32.389999,29.91,352.549988,2762.590088
6/20/2018,202,46.130001,416.76001,342.690002,32,30.540001,362.220001,2767.320068
6/21/2018,201.5,45.240002,415.440002,337.660004,31.6,30.309999,347.51001,2749.76001
6/22/2018,201.740005,45.880001,411.089996,338.910004,31.690001,30.07,333.630005,2754.879883
6/25/2018,196.350006,44.169998,384.480011,331.200012,31.709999,29.27,333.01001,2717.070068
6/26/2018,199,44.84,399.390015,331.299988,31.620001,29.16,342,2723.060059
6/27/2018,195.839996,43.700001,390.390015,329.820007,31.65,28.370001,344.5,2699.629883
6/28/2018,196.229996,44.790001,395.420013,334.649994,32.189999,28.379999,349.929993,2716.310059
6/29/2018,194.320007,43.669998,391.429993,335.51001,32.110001,29.030001,342.950012,2718.370117
7/2/2018,197.360001,44.98,398.179993,336.079987,32.209999,28.16,335.070007,2726.709961
7/3/2018,192.729996,43.889999,390.519989,332.929993,32.709999,27.98,310.859985,2713.219971
7/5/2018,198.449997,45.060001,398.390015,333.179993,32.599998,28.41,309.160004,2736.610107
7/6/2018,203.229996,46.650002,408.25,334.640015,32.68,28.969999,308.899994,2759.820068
7/9/2018,204.740005,44.139999,418.970001,341.920013,32.150002,29.459999,318.51001,2784.169922
7/10/2018,203.539993,43.75,415.630005,347.160004,32.5,29.93,322.470001,2793.840088
7/11/2018,202.539993,43.869999,418.649994,340.600006,31.870001,29.889999,318.959991,2774.02002
7/12/2018,206.919998,45.259998,413.5,346.029999,32.23,30.5,316.709991,2798.290039
7/13/2018,207.320007,44.490002,395.799988,350.790009,31.67,30.950001,318.869995,2801.310059
7/16/2018,207.229996,44.259998,400.480011,356.100006,31.9,31.120001,310.100006,2798.429932
7/17/2018,209.990005,44.709999,379.480011,356.880005,31.76,31.25,322.690002,2809.550049
7/18/2018,209.360001,43.34,375.130005,360.230011,31.709999,31.02,323.850006,2815.620117
7/19/2018,208.089996,43.439999,364.230011,355.329987,31.27,30.82,320.230011,2804.48999
7/20/2018,209.940002,43.419998,361.049988,354.899994,31.1,31.200001,313.579987,2801.830078
7/23/2018,210.910004,43.310001,362.660004,353.269989,31,30.969999,303.200012,2806.97998
7/24/2018,214.669998,42.169998,357.320007,358.269989,31.68,30.77,297.429993,2820.399902
7/25/2018,217.5,44.220001,362.869995,355.920013,30.25,31.52,308.73999,2846.070068
7/26/2018,176.259995,42.939999,363.089996,359.320007,30.35,31.219999,306.649994,2837.439941
7/27/2018,174.889999,34.119999,355.209991,360.649994,31.08,30.719999,297.179993,2818.820068
7/30/2018,171.059998,31.379999,334.959991,351.059998,32,30.77,290.170013,2802.600098
7/31/2018,172.580002,31.870001,337.450012,356.299988,31.969999,31.370001,298.140015,2816.290039
8/1/2018,171.649994,31.91,338.380005,352.76001,31.9,28.51,300.839996,2813.360107
8/2/2018,176.369995,32.82,344.5,349.730011,31.85,28.969999,349.540009,2827.219971
8/3/2018,177.779999,31.959999,343.089996,348.440002,32.27,28.530001,348.170013,2840.350098
8/6/2018,185.690002,32.98,350.920013,346.570007,32.110001,29.33,341.98999,2850.399902
8/7/2018,183.809998,32.669998,351.829987,350.76001,32.400002,29.629999,379.570007,2858.449951
8/8/2018,185.179993,31.84,347.609985,347.779999,32.360001,28.950001,370.339996,2857.699951
8/9/2018,183.089996,31.959999,349.359985,343.720001,32.490002,29.110001,352.450012,2853.580078
8/10/2018,180.259995,32.009998,345.869995,339.410004,32.259998,28.860001,355.48999,2833.280029
8/13/2018,180.050003,32.799999,341.309998,338.359985,32.209999,29.030001,356.410004,2821.929932
8/14/2018,181.110001,33.189999,337.48999,339.140015,32.240002,28.98,347.640015,2839.959961
8/15/2018,179.529999,32.380001,326.399994,331.76001,32.470001,28.370001,338.690002,2818.370117
8/16/2018,174.699997,32.830002,322.440002,345.980011,33.09,28.280001,335.450012,2840.689941
8/17/2018,173.800003,32.73,316.779999,346.399994,33.029999,28.549999,305.5,2850.129883
8/20/2018,172.5,32.599998,327.730011,350.73999,33.110001,28.58,308.440002,2857.050049
8/21/2018,172.619995,33.689999,338.019989,353.769989,33.400002,29.01,321.899994,2862.959961
